set_id,distance,num_points,score_center,score_fusion,point_idx,points
1,5,7,0.659992516040802,0.0,"[40, 5, 28, 7, 4, 12, 25]","[{'x_offset': 2.4790105947974825, 'y_offset': 0.14616166879331882, 'z_offset': 1.325079801821844, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.8700925703966678, 'y_offset': -0.5217396845717389, 'z_offset': 1.6151206077875948, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.0391202832992517, 'y_offset': -0.5084569708635185, 'z_offset': 1.9876920058564855, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3756553760368022, 'y_offset': -0.571713684623064, 'z_offset': 1.5248389883277969, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.6974099516812586, 'y_offset': 0.6742777988573794, 'z_offset': 1.22150841126303, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.079975045509191, 'y_offset': 0.21654161389872206, 'z_offset': 2.033984207036356, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,10,1,0.7141463756561279,0.10000000149011612,[32],"[{'x_offset': 1.6641090290711986, 'y_offset': 0.36580571745906165, 'z_offset': 0.10224835432344458, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,10,2,0.6869360208511353,0.10000000149011612,"[32, 8]","[{'x_offset': 1.6641090290711986, 'y_offset': 0.36580571745906165, 'z_offset': 0.10224835432344458, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.0372999961194806, 'y_offset': 0.7623836135571669, 'z_offset': 0.9165056525020348, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,10,3,0.6809495687484741,0.10000000149011612,"[32, 8, 39]","[{'x_offset': 1.6641090290711986, 'y_offset': 0.36580571745906165, 'z_offset': 0.10224835432344458, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.0372999961194806, 'y_offset': 0.7623836135571669, 'z_offset': 0.9165056525020348, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.46201562970891596, 'y_offset': 0.22328951693605814, 'z_offset': 1.8414174404841797, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,10,4,0.6628656983375549,0.10000000149011612,"[32, 8, 39, 30]","[{'x_offset': 1.6641090290711986, 'y_offset': 0.36580571745906165, 'z_offset': 0.10224835432344458, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.0372999961194806, 'y_offset': 0.7623836135571669, 'z_offset': 0.9165056525020348, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.46201562970891596, 'y_offset': 0.22328951693605814, 'z_offset': 1.8414174404841797, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.1696130020342146, 'y_offset': 0.9261680457022461, 'z_offset': 0.34986935306008016, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,10,5,0.6530295014381409,0.10000000149011612,"[32, 8, 39, 30, 1]","[{'x_offset': 1.6641090290711986, 'y_offset': 0.36580571745906165, 'z_offset': 0.10224835432344458, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.0372999961194806, 'y_offset': 0.7623836135571669, 'z_offset': 0.9165056525020348, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.46201562970891596, 'y_offset': 0.22328951693605814, 'z_offset': 1.8414174404841797, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.1696130020342146, 'y_offset': 0.9261680457022461, 'z_offset': 0.34986935306008016, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.8133896831246054, 'y_offset': 0.6179199179318127, 'z_offset': 1.1601976255973152, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,10,6,0.6428683400154114,0.10000000149011612,"[32, 8, 39, 30, 1, 44]","[{'x_offset': 1.6641090290711986, 'y_offset': 0.36580571745906165, 'z_offset': 0.10224835432344458, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.0372999961194806, 'y_offset': 0.7623836135571669, 'z_offset': 0.9165056525020348, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.46201562970891596, 'y_offset': 0.22328951693605814, 'z_offset': 1.8414174404841797, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.1696130020342146, 'y_offset': 0.9261680457022461, 'z_offset': 0.34986935306008016, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.8133896831246054, 'y_offset': 0.6179199179318127, 'z_offset': 1.1601976255973152, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.0126515890852682, 'y_offset': 0.00686764072087398, 'z_offset': 1.8273241515044858, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,15,1,0.5246687531471252,0.10000000149011612,[37],"[{'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,15,2,0.49738258123397827,0.0,"[37, 42]","[{'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,15,3,0.4614294767379761,0.0,"[37, 42, 33]","[{'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.6853400322096439, 'y_offset': -0.6533260693325067, 'z_offset': 0.033594189299879694, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
