set_id,num_patches,distance,center_score,fusion_score,patches
1,2,10,0.7148023843765259,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,3,10,0.7575100064277649,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,4,10,0.7403136491775513,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,5,10,0.6945869326591492,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.2463478241534114, 'y_offset': -0.34649490062939614, 'z_offset': 2.0663250136937115, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,1,15,0.6373854279518127,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,2,15,0.6152644753456116,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,3,15,0.5780382752418518,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,4,15,0.5013434290885925,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,5,15,0.5748674869537354,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.2463478241534114, 'y_offset': -0.34649490062939614, 'z_offset': 2.0663250136937115, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,1,20,0.703662097454071,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,2,20,0.5897448062896729,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,3,20,0.6218957901000977,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
1,4,20,0.42590612173080444,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
1,5,20,0.5130950212478638,0.0,"[{'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.170318674844522, 'y_offset': 0.3649788067028801, 'z_offset': 0.952434985707609, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.6449229282027855, 'y_offset': 0.8145032219459711, 'z_offset': 1.9488192624642324, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.2463478241534114, 'y_offset': -0.34649490062939614, 'z_offset': 2.0663250136937115, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
